3_6,3_9,3_20,1_14,1_4,1_17,4_5,1_12,1_11,1_9,1_7,3_3,1_5,1_15,3_13,1_16,1_27,1_28,1_24,1_10,3_19,1_13,1_8,6_1,3_8,1_19,3_2,3_7,1_18,1_6,1_2,3_23,1_3,3_1,1_1,3_15,1_23,4_1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,6,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,10,0,10,0,12,0,0,0
0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,20,0,5,0
0,0,0,0,0,1,0,0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,2,0,4,0,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,0
0,0,0,0,0,4,0,1,7,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,18,0,3,0,0,0
6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,1,4,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,20,0,22,0,2,0
0,0,0,0,0,5,0,0,6,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,17,0,18,0,0,0
0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,16,0,0,0
0,0,0,4,1,0,0,4,16,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,0,39,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,3,0,0,2,10,0,0,2,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,6,0,19,0,2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,0,20,0,3,0
0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,11,1,0,7,0,19,0,0,0
3,0,0,7,0,1,0,0,0,14,0,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,2,0,7,1,38,0,1,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,11,0,16,0,0,0
0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,19,0,12,0,0,0
0,0,0,0,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,5,0,14,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,6,0,4,0,14,0
0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,6,0,0,0
0,0,0,12,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,7,0,42,0,24,0,7,0
0,0,0,1,0,1,0,2,3,0,2,0,6,1,0,2,0,0,0,8,0,2,0,0,0,0,0,0,18,5,4,0,6,0,25,0,7,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,2,0,0,0
0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0
0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,13,5,23,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,21,1,0,20,0,10,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,7,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,13,0,1,0,41,0,6,0
0,0,0,0,0,15,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,4,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,9,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,11,0,27,0,1,0
0,0,0,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,2,0
0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,16,0,19,0,0,0
0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,3,0,26,0,1,0,0,0
0,0,0,4,2,7,0,3,10,4,0,0,2,0,0,1,0,0,0,1,0,6,6,0,0,0,0,0,6,15,8,0,5,0,29,0,1,0
0,0,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0
0,0,0,0,1,2,0,2,2,3,1,0,3,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,9,6,0,2,0,5,0,0,0
0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,10,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
0,0,0,0,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,10,0,0,0
0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,2,0,12,0,7,0,1,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,3,0,8,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,15,0,51,0,6,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,9,0,0,16,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,24,0,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,19,0,17,0,4,0
0,0,0,0,2,10,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16,0,2,0
0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,13,0,12,0,0,0
0,0,0,0,0,2,0,0,16,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,11,0,15,0,0,0
0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,16,0,23,0,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,0,0,0,1,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,10,0,0,0
0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0
0,0,0,0,0,21,0,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0
0,0,0,3,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,2,0,0,7,0,0,17,0,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0,0,0,1,1,0,0,1,2,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,11,1,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,18,0,1,0,0,7,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,9,2,0,21,0,4,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,5,0,0,0,10,0
0,0,0,1,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,10,0,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,1,0,6,0,2,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,12,30,0,0,0,10,0,0,0
0,0,0,1,0,1,0,0,9,0,0,0,11,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,49,1,0,24,0,49,0,2,0
17,0,0,1,0,4,0,0,10,0,0,4,5,0,0,0,1,0,0,0,0,1,1,0,5,0,35,0,0,11,0,0,7,6,23,0,1,0
0,0,0,2,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,1,0,11,0,12,0,5,0
0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0
0,0,0,2,1,1,0,1,11,0,0,0,2,5,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,26,6,0,12,0,23,0,17,0
1,0,0,0,0,1,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,9,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,2,0,0,0,45,0
0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0
0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,18,0,5,0
0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,4,18,0,0,0
0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,7,0,0,0
0,0,0,4,6,1,0,7,5,2,1,0,12,0,0,5,0,0,0,4,0,2,0,0,0,0,0,0,6,5,5,0,11,1,21,0,0,0
3,0,0,1,0,10,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,13,0,0,27,0,17,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,3,0,22,0
0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0
0,0,0,2,0,0,0,0,0,0,2,0,1,10,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,3,0,0,1,0,10,0,35,0
0,0,0,2,2,1,0,7,1,1,1,0,5,0,0,2,0,0,0,2,0,2,4,0,0,0,0,0,3,0,6,0,3,0,13,0,0,0
0,0,0,0,0,2,0,7,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,16,0,12,0,5,0
0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,12,0,0,0
0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,9,15,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,23,4,0,15,0,63,0,6,0
0,0,0,0,0,11,0,0,52,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,11,0,0,23,0,7,0,0,0
15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,12,0,0,7,0,0,0,0
8,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,9,1,41,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0
6,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,7,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0
0,0,0,1,6,0,0,18,3,0,4,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,0,4,0,24,1,2,0
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0
0,0,0,0,0,2,0,2,4,0,0,0,16,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,8,4,0,4,3,13,0,10,0
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0
0,0,0,0,0,1,0,4,20,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,15,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,55,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,2,0,15,0,0,0
0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,9,0,20,0,0,0
1,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,14,0,16,0,0,0
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,9,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2,0,0,0,33,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,3,0,0,0
0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,13,0,8,0,12,0
0,0,0,1,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,13,0,0,0
0,0,0,0,0,3,0,3,3,5,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,26,2,0,22,0,9,0,2,0
0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,2,0,8,0,17,0,8,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,13,5,0,8,0,27,0,19,0
0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41,0,9,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
0,0,0,0,0,6,0,4,9,4,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,3,0,3,0,19,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,7,2,0,2,0,3,0,0,0
0,0,0,0,0,29,0,12,38,6,0,0,17,12,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,46,1,0,21,0,44,0,12,0
0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0
